route_id,bus_id,stop_sequence,day_of_week,hour_of_day,is_weekend,is_rush_hour,current_speed_kmph,distance_to_next_stop_m,historical_avg_delay_min,weather,dwell_time_sec,actual_eta_min
R06,BUS004,10,1,21,0,0,18.8,2270.2,1.87,0,24.3,7.84
R02,BUS008,2,2,17,0,1,16.8,3317.4,5.15,1,76.1,15.26
R02,BUS022,2,6,21,1,0,27.1,2523.5,1.99,0,65.4,6.21
R06,BUS021,7,0,12,0,0,20.1,948.2,3.12,1,39.6,4.28
R06,BUS001,9,3,13,0,0,14.2,2969.3,1.26,0,26.5,13.25
R01,BUS008,8,2,16,0,0,19.7,1453.2,2.51,1,39.9,5.91
R02,BUS021,5,6,10,1,0,33.6,1407.4,0.85,0,31.3,2.57
R03,BUS011,8,0,6,0,0,21.4,2404.0,1.67,0,17.4,8.1
R02,BUS006,7,4,8,0,1,13.0,1356.4,5.52,0,72.1,9.64
R04,BUS023,12,5,7,1,0,32.3,669.4,1.14,0,35.3,1.84
R04,BUS008,8,1,8,0,1,12.0,855.0,4.49,0,51.8,5.31
R05,BUS002,3,1,14,0,0,15.4,3185.7,2.18,0,25.3,13.08
R03,BUS016,1,6,7,1,0,23.3,901.1,2.9,0,30.9,3.84
R01,BUS022,9,1,7,0,0,28.1,1329.0,1.29,0,38.4,4.38
R06,BUS015,10,1,18,0,1,9.2,2167.1,4.81,0,78.7,16.12
R04,BUS015,7,3,22,0,0,22.3,549.3,2.36,0,55.9,1.19
R04,BUS017,8,6,15,1,0,28.9,2843.2,0.77,0,57.7,6.57
R04,BUS019,11,3,16,0,0,23.3,540.8,0.51,0,34.0,1.87
R02,BUS023,4,0,16,0,0,16.6,1927.8,1.68,0,39.1,7.91
R06,BUS006,3,4,20,0,1,11.7,1396.4,5.83,0,64.0,8.98
R06,BUS013,6,2,18,0,1,14.9,802.8,4.14,1,54.3,6.18
R03,BUS006,5,5,21,1,0,31.2,1588.5,1.62,0,46.5,2.96
R02,BUS018,4,0,18,0,1,11.1,2988.0,4.39,0,80.5,18.71
R04,BUS004,3,1,20,0,1,11.5,354.4,3.51,1,64.0,4.32
R04,BUS013,6,1,18,0,1,11.2,1117.7,4.25,0,58.4,7.36
R05,BUS002,3,5,12,1,0,29.8,1858.0,1.3,1,38.4,5.43
R01,BUS016,3,5,14,1,0,22.2,1238.9,0.0,1,38.8,3.88
R06,BUS010,2,6,12,1,0,30.5,2006.7,1.28,0,37.3,5.05
R02,BUS011,11,0,8,0,1,11.1,1270.3,4.47,1,61.4,10.18
R01,BUS020,6,6,15,1,0,27.1,1699.5,0.41,0,20.5,3.55
R02,BUS019,5,6,6,1,0,35.5,764.1,1.12,1,32.1,2.04
R01,BUS014,3,3,20,0,1,12.5,738.0,4.59,1,62.9,6.57
R06,BUS011,1,2,22,0,0,18.5,3031.3,2.34,0,20.4,11.61
R04,BUS007,6,1,19,0,1,13.0,1095.9,5.62,0,63.5,6.94
R06,BUS011,1,6,21,1,0,27.4,946.1,0.78,0,45.2,1.92
R05,BUS020,12,4,9,0,1,21.7,2600.8,4.88,0,55.2,8.76
R05,BUS023,4,4,10,0,1,10.0,1343.6,4.8,0,69.7,10.71
R03,BUS023,2,4,15,0,0,24.6,2317.0,1.24,1,20.0,6.45
R03,BUS006,6,3,19,0,1,14.6,2808.7,4.1,0,66.9,12.96
R03,BUS005,6,1,8,0,1,17.6,1093.1,6.46,1,60.8,5.96
R02,BUS020,10,1,6,0,0,27.7,1289.9,1.67,0,37.8,3.72
R01,BUS011,7,4,8,0,1,7.3,2190.5,5.13,0,43.9,20.03
R04,BUS021,10,6,6,1,0,24.4,2188.2,1.52,0,45.3,5.96
R01,BUS013,8,0,14,0,0,16.2,1028.6,1.99,0,25.1,4.81
R02,BUS002,12,0,16,0,0,28.0,291.9,1.88,1,57.9,2.07
R03,BUS004,8,5,6,1,0,28.9,2390.6,2.25,0,23.4,5.86
R06,BUS005,2,5,6,1,0,22.7,3227.0,1.28,0,38.4,7.93
R05,BUS004,8,0,5,0,0,28.5,2963.9,2.97,0,31.5,7.51
R05,BUS004,5,2,18,0,1,14.3,1659.8,4.83,1,68.0,9.5
R01,BUS009,6,6,16,1,0,26.9,2344.3,0.8,0,29.3,5.71
R01,BUS021,3,0,18,0,1,18.7,242.6,5.11,2,74.1,6.48
R06,BUS022,2,4,9,0,1,12.7,1482.8,4.83,0,64.5,9.1
R05,BUS022,10,2,18,0,1,13.0,1730.6,3.4,0,82.2,9.33
R05,BUS016,3,0,7,0,0,18.1,2637.1,1.78,0,46.7,9.08
R03,BUS022,3,5,17,1,0,33.6,2775.1,2.08,0,56.7,5.76
R03,BUS019,8,3,12,0,0,21.7,3379.5,0.71,0,22.2,9.68
R03,BUS016,7,2,16,0,0,23.9,1764.7,1.36,0,24.9,4.06
R04,BUS006,1,1,5,0,0,16.5,3424.2,1.61,1,24.5,14.54
R03,BUS021,5,5,20,1,0,31.8,387.7,2.31,0,20.5,2.63
R01,BUS007,10,2,13,0,0,23.1,1027.9,0.72,2,26.1,4.86
R03,BUS001,4,5,18,1,0,23.1,401.6,1.5,0,39.6,1.62
R06,BUS010,11,6,10,1,0,35.9,1702.8,1.03,0,27.2,2.96
R01,BUS007,2,5,5,1,0,22.4,618.5,1.21,0,67.5,2.86
R01,BUS003,8,4,8,0,1,14.5,1982.9,4.37,1,41.3,10.22
R03,BUS015,11,2,8,0,1,6.0,2227.5,5.21,0,43.5,24.37
R06,BUS011,2,3,16,0,0,18.5,2934.6,2.22,1,41.5,9.64
R06,BUS005,9,1,5,0,0,24.6,692.2,2.53,0,40.4,1.82
R05,BUS015,2,3,11,0,0,22.7,1457.1,1.03,1,15.6,4.69
R01,BUS012,11,6,15,1,0,19.1,2926.9,2.35,1,54.0,11.01
R06,BUS010,9,6,20,1,0,26.5,3058.8,0.56,0,28.9,7.14
R06,BUS005,7,4,14,0,0,22.8,1135.1,2.49,0,41.5,3.6
R05,BUS015,3,5,16,1,0,13.4,1512.7,3.14,0,32.0,8.14
R04,BUS019,5,2,17,0,1,14.8,2025.9,5.01,0,57.3,10.02
R06,BUS002,9,5,21,1,0,25.6,2330.4,2.16,0,33.6,6.28
R02,BUS014,9,3,15,0,0,26.9,2479.4,0.54,0,32.6,5.5
R01,BUS008,4,3,5,0,0,22.3,273.3,1.89,2,34.6,2.88
R05,BUS020,6,1,19,0,1,10.3,885.7,5.17,0,60.1,8.1
R01,BUS023,11,2,7,0,0,22.6,1272.2,1.54,0,69.6,3.89
R03,BUS023,6,6,22,1,0,32.7,2874.5,0.76,0,23.6,5.6
R06,BUS017,5,1,7,0,0,28.4,662.0,0.0,0,37.4,1.4
R04,BUS016,3,3,17,0,1,19.5,638.9,4.07,0,37.5,2.96
R03,BUS018,7,6,5,1,0,24.9,2364.5,0.7,0,32.2,4.98
R04,BUS006,11,0,17,0,1,14.2,1560.9,3.87,0,37.1,7.78
R06,BUS021,12,0,13,0,0,17.9,803.1,0.11,1,30.3,3.37
R03,BUS014,2,2,7,0,0,17.6,401.0,1.24,0,14.8,2.37
R01,BUS011,2,0,20,0,1,12.8,2169.9,6.05,0,67.2,13.09
R03,BUS001,2,3,12,0,0,24.6,1014.6,0.03,0,63.8,1.75
R03,BUS007,10,1,22,0,0,28.2,1134.8,1.18,0,55.1,3.6
R01,BUS004,1,6,7,1,0,32.9,2039.4,2.51,1,35.9,5.52
R04,BUS010,10,4,13,0,0,20.6,3103.2,1.86,0,65.7,9.78
R02,BUS024,9,3,11,0,0,15.3,1231.6,1.17,2,43.4,7.41
R06,BUS019,5,6,22,1,0,27.6,1284.2,1.89,0,22.8,4.38
R03,BUS018,11,5,9,1,0,20.3,966.3,0.99,0,36.6,3.3
R04,BUS015,9,3,7,0,0,14.5,2992.2,0.57,0,20.2,12.59
R02,BUS016,4,2,14,0,0,18.5,2001.5,2.21,1,29.1,8.03
R06,BUS024,11,1,6,0,0,17.8,410.2,1.41,0,29.1,2.36
R06,BUS007,9,4,5,0,0,23.2,2172.9,0.98,0,14.0,6.62
R03,BUS001,11,5,11,1,0,29.7,1465.2,1.23,0,44.0,2.94
R01,BUS017,3,4,20,0,1,11.6,2937.6,5.25,1,83.3,18.68
R01,BUS024,4,6,22,1,0,28.4,1545.7,1.65,0,21.3,3.42
R05,BUS009,2,4,21,0,0,15.6,931.0,1.59,0,27.3,4.19
R05,BUS006,8,2,6,0,0,27.0,442.1,2.86,0,56.0,1.9
R03,BUS005,2,1,21,0,0,23.0,653.3,1.93,0,47.9,2.2
R05,BUS020,3,0,9,0,1,8.4,874.0,4.67,0,54.3,8.42
R06,BUS014,1,1,11,0,0,17.0,3265.1,1.35,0,16.5,11.17
R01,BUS010,9,6,8,1,0,26.7,3228.9,1.2,1,46.8,7.63
R02,BUS022,1,4,15,0,0,27.7,2429.4,1.52,1,39.2,6.61
R02,BUS010,7,5,5,1,0,33.1,3125.5,1.27,0,52.1,6.24
R04,BUS010,3,2,10,0,1,9.7,1313.2,4.37,0,38.4,10.15
R03,BUS022,11,3,13,0,0,19.7,1972.2,2.27,0,48.6,7.19
R06,BUS003,8,6,16,1,0,27.5,268.5,0.47,0,32.3,0.3
R06,BUS008,10,3,5,0,0,20.3,2960.2,1.5,1,35.8,10.25
R04,BUS015,2,5,17,1,0,21.9,1498.0,1.63,0,27.3,4.22
R05,BUS012,6,5,13,1,0,28.8,2330.3,0.54,0,16.0,3.99
R02,BUS013,7,6,16,1,0,32.5,3399.7,2.35,1,40.3,7.57
R02,BUS023,10,0,20,0,1,19.3,3438.2,4.55,0,47.4,12.8
R02,BUS001,9,0,11,0,0,27.9,3128.6,1.88,0,16.3,6.82
R06,BUS007,10,6,6,1,0,20.1,2473.1,1.75,0,36.1,8.21
R03,BUS012,8,0,19,0,1,10.4,2705.7,5.49,0,30.5,17.49
R02,BUS007,9,6,5,1,0,23.8,3017.1,2.58,0,38.2,7.79
R06,BUS024,1,0,9,0,1,8.3,3001.4,4.54,1,53.3,24.07
R02,BUS016,8,1,15,0,0,13.3,992.7,1.14,0,40.5,5.3
R04,BUS005,2,0,13,0,0,35.4,3137.8,1.55,0,32.8,5.73
R03,BUS015,12,4,18,0,1,11.7,3373.1,2.68,0,67.1,18.88
R01,BUS012,1,6,7,1,0,26.0,1631.2,2.3,1,37.4,5.78
R06,BUS004,8,4,5,0,0,30.3,369.2,0.75,0,23.9,1.81
R04,BUS016,7,0,18,0,1,11.4,2000.8,4.26,0,42.5,12.18
R04,BUS004,10,2,6,0,0,26.7,1609.4,1.45,0,19.8,4.71
R02,BUS012,10,4,20,0,1,17.0,203.1,4.05,1,47.3,3.19
R03,BUS014,3,6,16,1,0,26.7,2512.9,2.38,0,35.4,7.04
R05,BUS004,6,1,16,0,0,14.2,2979.0,2.32,0,66.7,14.35
R04,BUS021,11,4,20,0,1,9.4,1375.1,5.74,1,77.3,12.23
R01,BUS015,3,4,10,0,1,13.6,898.8,4.81,0,71.2,6.42
R03,BUS023,7,5,14,1,0,19.6,3269.5,1.65,0,25.9,10.89
R06,BUS019,1,3,11,0,0,20.0,2181.9,0.62,0,36.2,6.87
R02,BUS006,8,4,15,0,0,20.8,2257.2,3.5,0,38.6,6.66
R02,BUS021,4,3,14,0,0,18.2,1639.6,3.05,0,5.4,7.08
R04,BUS024,7,6,13,1,0,17.6,1282.0,1.24,1,35.4,5.45
R02,BUS006,8,2,14,0,0,16.9,2420.1,1.08,0,12.1,7.44
R02,BUS024,12,0,16,0,0,22.1,991.4,0.38,1,36.8,3.19
R03,BUS023,2,0,12,0,0,27.9,2952.7,1.33,0,27.2,6.83
R03,BUS019,2,4,22,0,0,18.6,1297.0,1.25,0,38.3,4.49
R03,BUS002,10,1,8,0,1,14.6,1904.9,3.54,1,47.9,10.6
R02,BUS023,11,5,20,1,0,32.4,1249.5,1.48,0,10.8,3.09
R05,BUS003,10,2,16,0,0,23.1,3190.6,2.84,1,51.0,9.98
R04,BUS016,7,5,13,1,0,29.6,1541.2,2.17,1,20.7,4.93
R02,BUS015,10,6,11,1,0,22.1,2709.3,2.34,0,32.6,9.26
R03,BUS012,10,4,9,0,1,7.5,3485.2,4.74,0,59.0,30.06
R03,BUS016,4,6,14,1,0,34.6,313.6,1.32,1,36.2,1.31
R06,BUS020,6,3,7,0,0,22.8,641.2,1.83,0,33.3,2.55
R01,BUS007,8,0,12,0,0,18.2,3248.1,0.65,0,23.9,10.58
R06,BUS004,2,3,16,0,0,29.2,988.7,2.56,1,39.4,4.8
R01,BUS023,2,0,18,0,1,9.7,1499.4,6.69,0,61.4,10.82
R02,BUS017,11,2,7,0,0,27.5,2104.8,1.02,0,44.5,4.03
R02,BUS017,8,6,19,1,0,27.7,1415.2,1.77,0,38.8,4.06
R01,BUS015,11,3,20,0,1,15.6,1767.9,4.92,0,53.5,8.75
R05,BUS024,4,6,16,1,0,29.1,873.2,2.51,0,35.2,3.09
R01,BUS018,5,4,17,0,1,12.4,835.8,4.42,1,41.9,6.47
R04,BUS021,4,2,6,0,0,21.9,2907.8,1.34,0,33.9,8.12
R02,BUS006,11,3,12,0,0,22.6,611.3,1.8,1,45.1,3.01
R03,BUS019,4,1,5,0,0,28.2,569.4,3.08,1,48.4,3.21
R02,BUS021,12,6,20,1,0,13.0,3374.8,1.96,0,10.3,16.72
R05,BUS019,1,0,17,0,1,10.8,381.4,5.12,0,72.4,2.45
R04,BUS020,12,4,6,0,0,26.0,1200.6,0.01,1,30.2,3.54
R02,BUS004,3,0,9,0,1,15.3,3484.9,3.56,0,47.4,14.89
R06,BUS005,12,3,13,0,0,20.4,1096.5,1.02,0,22.4,3.86
R06,BUS024,11,2,21,0,0,21.7,3155.9,1.36,0,26.0,9.93
R04,BUS001,5,0,17,0,1,14.7,1864.9,6.76,0,66.1,10.6
R02,BUS007,1,4,22,0,0,30.2,3064.3,2.0,0,33.6,6.36
R01,BUS009,8,6,7,1,0,37.8,2016.2,1.62,1,45.8,4.4
R02,BUS011,6,6,20,1,0,20.1,2630.4,0.52,0,5.0,8.0
R02,BUS010,6,3,16,0,0,22.6,1896.5,2.71,0,28.3,6.93
R01,BUS019,12,2,11,0,0,22.7,2433.7,0.97,0,42.6,6.56
R06,BUS006,2,4,22,0,0,22.9,1221.9,1.85,0,34.6,3.48
R01,BUS007,8,1,8,0,1,10.0,495.6,5.75,1,47.9,6.04
R06,BUS004,8,2,7,0,0,16.3,2840.5,0.79,0,42.4,11.0
R06,BUS013,11,5,21,1,0,31.2,803.5,0.48,2,24.5,4.16
R04,BUS011,11,1,19,0,1,15.0,652.3,5.24,2,82.1,8.2
R02,BUS001,9,5,20,1,0,37.0,2078.7,1.62,0,61.6,4.25
R03,BUS008,11,4,11,0,0,19.8,1178.3,1.62,0,7.9,4.51
R05,BUS011,6,4,18,0,1,16.4,2760.4,5.54,0,80.5,12.58
R05,BUS017,4,0,22,0,0,22.5,1944.7,1.24,0,8.9,5.35
R02,BUS015,10,2,20,0,1,12.9,3496.9,4.84,0,111.4,17.32
R05,BUS009,11,4,11,0,0,18.7,2933.0,1.66,0,28.9,9.7
R06,BUS005,7,3,6,0,0,24.3,3399.3,0.0,0,31.4,7.65
R06,BUS003,8,4,15,0,0,27.4,281.3,2.25,1,55.0,3.06
R03,BUS003,12,6,5,1,0,25.3,3209.0,1.44,0,43.1,8.71
R02,BUS005,9,1,6,0,0,23.0,1747.8,1.99,0,23.8,5.38
R06,BUS016,1,2,14,0,0,24.9,2384.0,2.08,0,29.9,6.49
R05,BUS015,11,0,20,0,1,6.9,2172.4,3.22,0,79.9,20.5
R02,BUS006,9,2,12,0,0,15.2,1002.5,1.68,0,31.8,5.34
R01,BUS016,9,6,14,1,0,25.5,2122.0,1.1,0,36.9,5.06
R05,BUS016,6,3,20,0,1,11.8,2090.1,5.79,0,41.7,13.34
R02,BUS019,1,2,12,0,0,16.7,2647.6,2.0,0,47.8,10.56
R01,BUS023,10,1,7,0,0,27.4,2187.4,0.94,0,51.0,5.5
R06,BUS005,4,6,20,1,0,27.8,1189.8,1.23,0,44.8,3.47
R06,BUS012,10,4,5,0,0,18.6,248.3,0.99,1,41.8,1.78
R01,BUS002,11,0,19,0,1,7.3,1828.2,4.77,1,72.3,16.92
R04,BUS020,2,4,8,0,1,3.3,827.8,6.44,0,57.1,18.24
R01,BUS016,10,2,5,0,0,15.1,553.8,0.0,0,37.4,2.93
R04,BUS004,4,4,22,0,0,24.5,1368.4,3.16,0,50.5,5.5
R05,BUS022,10,4,21,0,0,28.1,3140.2,1.7,2,42.5,8.86
R06,BUS014,11,0,7,0,0,17.5,946.7,0.91,1,31.8,5.15
R05,BUS007,7,3,7,0,0,21.4,2092.3,0.77,1,27.8,8.3
R02,BUS009,9,4,22,0,0,26.4,2579.5,0.73,0,56.7,5.3
R01,BUS017,12,6,20,1,0,32.1,3286.9,1.63,0,32.7,6.35
R01,BUS020,5,3,6,0,0,19.0,2823.9,1.26,0,28.3,10.12
R06,BUS009,10,1,7,0,0,16.1,2278.0,1.26,2,26.5,11.49
R05,BUS022,9,3,16,0,0,18.0,2795.5,0.65,0,37.4,9.2
R03,BUS002,5,5,11,1,0,19.5,621.8,2.06,0,49.5,2.95
R06,BUS011,12,1,21,0,0,30.6,3125.8,0.32,0,18.6,6.1
R04,BUS014,12,5,22,1,0,30.1,1339.4,0.6,1,49.1,4.41
R03,BUS015,8,2,12,0,0,27.1,2286.0,0.0,0,47.5,5.57
R01,BUS019,5,2,5,0,0,23.8,969.0,2.51,0,44.6,2.66
R05,BUS017,10,4,19,0,1,11.6,3061.1,6.56,0,72.8,17.73
R05,BUS007,1,1,20,0,1,17.3,1803.4,5.1,1,91.2,8.81
R03,BUS009,8,3,14,0,0,18.5,469.5,0.86,1,18.9,0.81
R04,BUS003,6,2,20,0,1,15.0,1440.2,4.36,0,54.6,7.92
R04,BUS002,9,4,6,0,0,24.8,2544.4,0.0,0,44.8,5.18
R03,BUS018,7,0,16,0,0,26.1,2338.5,0.73,1,50.5,7.36
R02,BUS012,9,1,9,0,1,17.6,1019.3,5.9,0,53.1,5.26
R04,BUS010,9,2,20,0,1,13.7,3102.0,5.19,0,60.6,15.82
R03,BUS014,9,0,7,0,0,23.3,2289.2,2.15,0,36.0,6.07
R04,BUS004,12,4,21,0,0,24.5,3195.6,1.94,0,41.1,8.82
R01,BUS021,11,4,7,0,0,23.9,2072.6,1.42,0,38.4,5.74
R04,BUS011,7,0,6,0,0,13.6,2514.5,2.34,2,39.2,14.35
R05,BUS006,4,1,6,0,0,18.8,2726.3,0.65,1,52.0,9.78
R03,BUS012,9,0,7,0,0,23.0,1910.6,0.98,0,42.8,5.67
R05,BUS020,5,5,5,1,0,38.0,637.2,3.12,0,51.6,2.1
R01,BUS014,8,6,16,1,0,25.3,625.4,1.74,0,52.8,1.83
R04,BUS017,5,5,20,1,0,29.3,2555.1,2.32,0,17.3,6.01
R02,BUS023,5,5,19,1,0,31.2,1870.3,1.52,0,51.2,4.01
R05,BUS018,7,5,18,1,0,38.7,382.9,2.55,1,41.0,2.49
R06,BUS003,8,4,6,0,0,20.7,1302.4,1.18,1,21.7,4.68
R05,BUS017,7,2,20,0,1,11.0,2020.7,3.36,2,44.1,13.94
R01,BUS006,8,2,6,0,0,16.1,452.9,2.09,0,50.0,1.95
R05,BUS006,2,6,19,1,0,30.8,1726.6,2.27,0,30.8,5.03
R03,BUS010,1,5,12,1,0,35.9,973.4,1.95,0,34.8,2.93
R03,BUS008,4,5,14,1,0,26.9,1942.6,1.37,0,36.7,4.94
R04,BUS023,3,3,19,0,1,19.4,1139.4,4.48,0,62.0,4.79
R02,BUS006,7,2,15,0,0,23.6,1755.4,1.12,0,33.9,4.69
R01,BUS003,11,6,16,1,0,32.4,1982.7,2.26,0,30.9,4.74
R04,BUS018,7,4,9,0,1,3.7,1040.4,4.75,2,67.2,20.46
R01,BUS011,2,5,18,1,0,25.7,2053.3,1.11,0,14.9,5.5
R06,BUS014,12,5,21,1,0,24.4,251.8,1.3,0,35.8,1.72
R02,BUS003,4,4,14,0,0,16.9,1053.2,0.15,0,19.0,3.79
R04,BUS004,5,0,21,0,0,35.5,1084.2,2.16,0,25.9,3.43
R04,BUS007,7,3,18,0,1,14.2,782.3,3.22,0,65.0,4.49
R02,BUS020,3,3,15,0,0,30.0,1584.3,0.65,0,45.9,2.9
R01,BUS016,3,1,13,0,0,25.3,750.4,2.21,0,15.6,2.58
R03,BUS008,10,6,8,1,0,35.7,2014.6,2.4,1,29.5,4.93
R06,BUS022,3,4,13,0,0,20.1,1724.7,2.2,1,37.6,7.04
R02,BUS001,10,1,16,0,0,18.3,2354.0,0.43,1,42.3,8.37
R03,BUS001,11,3,5,0,0,17.7,1666.7,1.56,0,18.8,6.9
R06,BUS023,8,1,18,0,1,9.7,258.5,5.33,0,60.0,3.73
R02,BUS015,12,6,21,1,0,36.8,3132.5,1.4,0,18.7,5.33
R05,BUS021,10,4,9,0,1,14.8,296.7,6.91,0,55.0,3.83
R02,BUS009,1,0,7,0,0,20.2,2452.6,1.9,2,13.1,9.62
R05,BUS014,7,0,8,0,1,11.1,3171.0,5.24,0,82.4,19.54
R04,BUS016,7,5,15,1,0,30.1,2503.0,1.08,0,43.8,5.38
R02,BUS013,7,6,8,1,0,28.5,3000.0,2.22,0,46.8,6.82
R01,BUS020,10,3,9,0,1,16.9,1316.6,5.43,2,68.5,9.39
R04,BUS011,9,2,7,0,0,22.3,3143.8,2.9,2,46.1,11.31
R06,BUS008,1,3,5,0,0,11.6,2488.2,1.48,0,41.4,13.96
R03,BUS018,4,0,20,0,1,9.1,3132.4,4.1,0,79.1,22.06
R01,BUS015,9,6,14,1,0,31.7,3123.5,2.19,1,43.3,7.34
R04,BUS003,2,5,9,1,0,24.1,3327.0,2.21,0,38.0,9.23
R01,BUS012,5,3,10,0,1,10.0,2055.1,5.11,0,39.0,14.51
R03,BUS020,3,5,11,1,0,19.5,675.2,1.05,0,35.0,2.18
R06,BUS003,11,5,6,1,0,31.5,3440.3,1.78,1,63.4,7.94
R05,BUS012,11,2,21,0,0,27.1,2729.0,1.9,0,35.5,7.29
R06,BUS012,5,2,7,0,0,21.8,1792.2,0.38,2,16.5,5.95
R01,BUS017,12,4,14,0,0,19.1,2529.8,0.39,0,31.9,8.65
R02,BUS017,7,0,11,0,0,24.9,1765.7,2.03,1,41.5,6.32
R01,BUS012,2,6,15,1,0,30.9,1878.0,1.14,0,24.6,3.71
R02,BUS016,7,4,9,0,1,18.1,3495.3,4.67,0,77.0,12.75
R05,BUS011,7,1,8,0,1,13.8,822.0,3.6,0,67.1,6.76
R02,BUS010,12,2,5,0,0,12.6,1247.1,1.38,0,44.4,6.28
R01,BUS022,9,1,9,0,1,13.7,826.8,5.06,0,83.4,5.17
R04,BUS001,8,3,21,0,0,24.3,457.0,1.68,0,50.6,0.63
R01,BUS019,1,1,19,0,1,3.0,3083.5,5.07,0,50.3,64.3
R05,BUS014,8,2,19,0,1,4.3,2233.6,4.7,1,63.2,34.34
R05,BUS023,4,2,6,0,0,22.5,585.3,0.64,1,46.4,2.33
R02,BUS013,5,5,5,1,0,23.8,536.1,2.01,0,61.8,2.16
R06,BUS006,6,2,14,0,0,21.0,2731.7,1.04,0,54.4,8.07
R01,BUS013,2,0,13,0,0,18.0,3192.7,1.63,0,46.3,11.69
R06,BUS003,8,6,15,1,0,32.1,1555.0,1.84,0,29.0,4.13
R02,BUS008,4,1,15,0,0,17.9,1028.9,1.18,0,10.6,5.13
R02,BUS021,4,4,8,0,1,11.4,1295.6,5.37,0,81.4,8.64
R05,BUS011,8,3,17,0,1,18.3,2204.7,5.05,0,73.6,9.03
R03,BUS019,3,2,9,0,1,7.6,1947.6,4.37,0,74.1,16.77
R02,BUS014,12,6,14,1,0,36.1,2850.6,1.83,0,51.8,5.16
R02,BUS017,8,6,11,1,0,26.1,1450.6,0.01,1,36.2,4.54
R04,BUS008,4,0,13,0,0,19.8,1647.6,1.24,0,42.1,5.01
R05,BUS016,1,2,9,0,1,19.6,3133.2,5.29,0,81.9,11.8
R04,BUS018,11,0,14,0,0,23.1,1337.2,0.54,1,37.6,3.86
R01,BUS007,10,0,14,0,0,14.0,2441.3,0.94,0,26.9,10.69
R04,BUS009,6,6,6,1,0,23.0,3497.4,0.72,0,27.3,8.93
R01,BUS014,4,3,19,0,1,14.4,1072.2,3.52,1,66.9,6.3
R03,BUS008,6,1,9,0,1,12.9,1696.3,3.24,0,82.0,8.64
R02,BUS023,9,1,18,0,1,19.1,3006.9,5.16,0,40.5,10.97
R01,BUS023,11,0,21,0,0,31.3,525.7,2.43,0,56.9,2.09
R01,BUS015,9,1,12,0,0,27.4,1301.2,0.93,0,18.6,3.18
R04,BUS004,6,1,7,0,0,34.9,2542.3,0.0,2,27.1,6.69
R02,BUS016,12,0,12,0,0,22.1,3274.1,0.79,1,55.3,9.05
R05,BUS011,4,3,22,0,0,15.3,750.9,0.0,0,51.4,2.06
R06,BUS008,11,6,14,1,0,23.7,1956.8,0.24,0,43.0,5.1
R03,BUS009,5,5,6,1,0,21.3,3024.6,1.27,0,23.5,9.55
R01,BUS001,9,1,8,0,1,11.7,1736.1,4.06,0,18.9,10.99
R03,BUS018,4,6,18,1,0,20.7,1822.7,1.16,0,36.6,5.54
R03,BUS012,6,0,8,0,1,13.8,2846.3,5.95,0,54.5,14.18
R03,BUS020,8,3,16,0,0,25.4,2230.6,1.39,0,39.8,4.98
R04,BUS011,9,3,16,0,0,25.4,1129.9,1.84,0,16.5,3.43
R03,BUS017,10,3,6,0,0,26.8,1843.2,1.03,1,30.1,5.36
R01,BUS017,8,5,17,1,0,29.6,2546.0,1.34,0,50.0,5.65
R06,BUS016,11,4,21,0,0,22.2,2518.7,1.98,0,37.0,7.86
R04,BUS023,1,4,19,0,1,15.7,1753.7,3.98,0,83.1,6.95
R03,BUS020,6,0,6,0,0,17.6,1878.7,2.56,0,50.8,7.38
R05,BUS008,6,4,19,0,1,10.6,1350.9,5.39,1,49.2,9.19
R02,BUS017,7,6,5,1,0,30.2,328.0,1.17,1,16.4,0.97
R03,BUS015,5,6,16,1,0,29.8,2430.4,0.59,0,31.5,5.33
R04,BUS001,2,6,13,1,0,24.4,2511.5,1.37,0,46.4,5.92
R05,BUS012,11,3,22,0,0,25.0,3489.5,0.26,0,38.4,8.17
R01,BUS014,1,0,12,0,0,20.5,2937.1,0.0,0,49.9,8.54
R02,BUS014,1,1,20,0,1,12.0,250.1,3.63,0,35.2,2.34
R02,BUS002,11,1,7,0,0,21.1,1921.8,1.52,0,20.1,4.68
R02,BUS019,8,4,15,0,0,19.2,2241.3,1.3,0,38.4,7.83
R01,BUS012,10,6,9,1,0,20.8,2957.4,2.05,0,31.8,9.93
R06,BUS005,7,2,22,0,0,24.2,2471.7,1.09,0,25.1,6.77
R05,BUS008,12,5,5,1,0,23.3,432.5,0.55,1,30.2,1.02
R06,BUS007,7,5,14,1,0,32.3,3228.6,2.09,0,73.2,6.23
R02,BUS003,8,5,17,1,0,33.2,454.6,0.46,0,47.4,0.66
R06,BUS019,11,5,19,1,0,33.0,2612.1,0.78,0,35.0,5.74
R03,BUS009,11,4,10,0,1,15.9,2695.6,4.78,1,81.4,12.51
R02,BUS019,8,1,17,0,1,11.2,3472.6,5.53,0,57.7,19.95
R05,BUS004,10,0,7,0,0,22.2,2155.5,0.0,0,25.4,7.52
R06,BUS001,7,2,8,0,1,13.4,632.6,5.41,0,49.9,5.03
R01,BUS019,5,6,11,1,0,31.2,2709.0,1.41,1,40.9,6.82
R03,BUS011,5,0,21,0,0,19.3,3294.4,1.2,0,33.4,11.09
R01,BUS007,12,1,13,0,0,17.1,3129.1,1.21,0,42.5,11.07
R02,BUS024,7,3,22,0,0,35.8,2494.9,0.26,0,25.5,3.16
